"tty","label"
"GN","insulin detemir"
"GN","insulin glargine"
"GN","insulin glulisine"
"GN","insulin lispro"
"GN","insulin regular"
"GN","interferon alfa-2b"
"GN","interferon alfa-n3"
"GN","interferon beta-1a"
"GN","interferon beta-1b"
"GN","interferon gamma-1b"
"GN","iobenguane I-131"
"GN","iodixanol"
"GN","ioflupane I-123"
"GN","iohexol"
"GN","iopamidol"
"GN","iopromide"
"GN","ioversol"
"GN","ipilimumab"
"GN","ipratropium"
"GN","irbesartan"
"GN","irinotecan"
"GN","iron sucrose"
"GN","isatuximab"
"GN","isocarboxazid"
"GN","isoflurane"
"GN","isoniazid"
"GN","isoproterenol"
"GN","isosorbide dinitrate"
"GN","isosorbide mononitrate"
"GN","isradipine"
"GN","itraconazole"
"GN","ivabradine"
"GN","ivacaftor"
"GN","ivermectin"
"GN","ivosidenib"
"GN","ixabepilone"
"GN","ixazomib"
"GN","ixekizumab"
"GN","kanamycin"
"GN","ketamine"
"GN","ketoconazole"
"GN","ketoprofen"
"GN","ketorolac"
"GN","ketotifen"
"GN","labetalol"
"GN","lactitol"
"GN","lactulose"
"GN","lamiVUDine"
"GN","lamoTRIgine"
"GN","lanadelumab"
"GN","lanreotide"
"GN","lansoprazole"
"GN","lapatinib"
"GN","laronidase"
"GN","larotrectinib"
"GN","latanoprost ophthalmic"
"GN","lecanemab"
"GN","ledipasvir"
"GN","lefamulin"
"GN","leflunomide"
"GN","lemborexant"
"GN","lenalidomide"
"GN","leniolisib"
"GN","lenvatinib"
"GN","letermovir"
"GN","letrozole"
"GN","leucovorin"
"GN","leuprolide"
"GN","levOCARNitine"
"GN","levalbuterol"
"GN","levoFLOXacin"
"GN","levocetirizine"
"GN","levoketoconazole"
"GN","levomilnacipran"
"GN","levonorgestrel"
"GN","levorphanol"
"GN","levothyroxine"
"GN","lidocaine"
"GN","linaclotide"
"GN","linagliptin"
"GN","linezolid"
"GN","liothyronine"
"GN","liraglutide"
"GN","lisdexamfetamine"
"GN","lixisenatide"
"GN","lomitapide"
"GN","lomustine"
"GN","lonafarnib"
"GN","lonapegsomatropin"
"GN","loperamide"
"GN","lopinavir"
"GN","lorlatinib"
"GN","losartan"
"GN","lovastatin"
"GN","lubiprostone"
"GN","lumateperone"
"GN","lumefantrine"
"GN","lurasidone"
"GN","lurbinectedin"
"GN","luspatercept"
"GN","lutetium Lu 177 vipivotide tetraxetan"
"GN","lutropin alfa"
"GN","lymphocyte immune globulin, anti-thy (equine)"
"GN","macimorelin"
"GN","macitentan"
"GN","mannitol"
"GN","maralixibat"
"GN","maraviroc"
"GN","margetuximab"
"GN","maribavir"
"GN","mavacamten"
"GN","mebendazole"
"GN","mecamylamine"
"GN","mechlorethamine"
"GN","meclizine"
"GN","medroxyPROGESTERone"
"GN","mefenamic acid"
"GN","mefloquine"
"GN","megestrol"
"GN","meloxicam"
"GN","melphalan"
"GN","memantine"
"GN","meperidine"
"GN","mepivacaine"
"GN","mepolizumab"
"GN","mesalamine"
"GN","metFORMIN"
"GN","metOLazone"
"GN","metaxalone"
"GN","methIMAzole"
"GN","methacholine"
"GN","methadone"
"GN","methamphetamine"
"GN","methocarbamol"
"GN","methohexital"
"GN","methotrexate"
"GN","methoxsalen"
"GN","methscopolamine"
"GN","methsuximide"
"GN","methylPREDNISolone"
"GN","methylTESTOSTERone"
"GN","methylergonovine"
"GN","methylnaltrexone"
"GN","methylphenidate"
"GN","metoclopramide"
"GN","metoprolol"
"GN","metreleptin"
"GN","metroNIDAZOLE"
"GN","metyraPONE"
"GN","metyroSINE"
"GN","mexiletine"
"GN","miFEPRIStone"
"GN","miSOPROStol"
"GN","micafungin"
"GN","miconazole"
"GN","midazolam"
"GN","midodrine"
"GN","midostaurin"
"GN","migLUstat"
"GN","miglitol"
"GN","milnacipran"
"GN","milrinone"
"GN","miltefosine"
"GN","minocycline"
"GN","minoxidil"
"GN","mipomersen"
"GN","mirabegron"
"GN","mirikizumab"
"GN","mitapivat"
"GN","mitoMYcin"
"GN","mitoXANTRONE"
"GN","mobocertinib"
"GN","modafinil"
"GN","mogamulizumab"
"GN","molindone"
"GN","mometasone"
"GN","montelukast"
"GN","morphine"
"GN","moxifloxacin"
"GN","mycophenolic acid"
"GN","nabilone"
"GN","nabumetone"
"GN","nadolol"
"GN","nafarelin"
"GN","nafcillin"
"GN","nalbuphine"
"GN","naldemedine"
"GN","nalmefene"
"GN","naloxegol"
"GN","naloxone"
"GN","naltrexone"
"GN","nandrolone"
"GN","naproxen"
"GN","naratriptan"
"GN","natalizumab"
"GN","natamycin ophthalmic"
"GN","nateglinide"
"GN","naxitamab"
"GN","nebivolol"
"GN","necitumumab"
"GN","nedocromil"
"GN","nefazodone"
"GN","nelarabine"
"GN","nelfinavir"
"GN","neomycin"
"GN","neostigmine"
"GN","neratinib"
"GN","netupitant"
"GN","nevirapine"
"GN","niCARdipine"
"GN","niMODipine"
"GN","nicotine"
"GN","nilotinib"
"GN","nilutamide"
"GN","nintedanib"
"GN","niraparib"
"GN","nisoldipine"
"GN","nitazoxanide"
"GN","nitisinone"
"GN","nitric oxide"
"GN","nitrofurantoin"
"GN","nitroglycerin"
"GN","nivolumab"
"GN","nizatidine"
"GN","norelgestromin"
"GN","norepinephrine"
"GN","norethindrone"
"GN","norgestimate"
"GN","nortriptyline"
"GN","nusinersen"
"GN","nystatin"
"GN","obeticholic acid"
"GN","obinutuzumab"
"GN","ocrelizumab"
"GN","octreotide"
"GN","odevixibat"
"GN","ofatumumab"
"GN","ofloxacin"
"GN","olaparib"
"GN","olmesartan"
"GN","olodaterol"
"GN","olsalazine"
"GN","omadacycline"
"GN","omalizumab"
"GN","omega-3 polyunsaturated fatty acids"
"GN","omeprazole"
"GN","ondansetron"
"GN","opicapone"
"GN","oritavancin"
"GN","orlistat"
"GN","orphenadrine"
"GN","oseltamivir"
"GN","osilodrostat"
"GN","osimertinib"
"GN","ospemifene"
"GN","oteseconazole"
"GN","oxacillin"
"GN","oxaliplatin"
"GN","oxaprozin"
"GN","oxazepam"
"GN","oxyBUTYnin"
"GN","oxyCODONE"
"GN","oxyMORphone"
"GN","oxytocin"
"GN","ozanimod"
"GN","pacritinib"
"GN","pafolacianine"
"GN","palbociclib"
"GN","palifermin"
"GN","paliperidone"
"GN","palivizumab"
"GN","palonosetron"
"GN","palovarotene"
"GN","panitumumab"
"GN","panobinostat"
"GN","pantoprazole"
"GN","paraaminobenzoic acid"
"GN","parathyroid hormone"
"GN","paricalcitol"
"GN","paromomycin"
"GN","pasireotide"
"GN","patiromer"
"GN","patisiran"
"GN","pegaspargase"
"GN","pegcetacoplan"
"GN","pegfilgrastim"
"GN","peginterferon alfa-2a"
"GN","peginterferon beta-1a"
"GN","pegloticase"
"GN","pegvaliase"
"GN","pegvisomant"
"GN","pembrolizumab"
"GN","pemigatinib"
"GN","penicillAMINE"
"GN","pentamidine"
"GN","pentazocine"
"GN","pentetic acid"
"GN","pentostatin"
"GN","pentoxifylline"
"GN","peramivir"
"GN","perampanel"
"GN","perflexane"
"GN","perflutren"
"GN","pergolide"
"GN","perindopril"
"GN","perphenazine"
"GN","pertuzumab"
"GN","pexidartinib"
"GN","phendimetrazine"
"GN","phenelzine"
"GN","phenoxybenzamine"
"GN","phentermine"
"GN","phentolamine"
"GN","phenylephrine"
"GN","phenytoin"
"GN","phytonadione"
"GN","pibrentasvir"
"GN","piflufolastat F-18"
"GN","pilocarpine"
"GN","pimavanserin"
"GN","pimozide"
"GN","pindolol"
"GN","pioglitazone"
"GN","pirfenidone"
"GN","piroxicam"
"GN","pirtobrutinib"
"GN","pitavastatin"
"GN","pitolisant"
"GN","plecanatide"
"GN","plerixafor"
"GN","polidocanol"
"GN","poliovirus vaccine, inactivated"
"GN","polyethylene glycol 3350"
"GN","polythiazide"
"GN","pomalidomide"
"GN","ponesimod"
"GN","poractant alfa"
"GN","porfimer"
"GN","posaconazole"
"GN","pozelimab"
"GN","pralidoxime"
"GN","pralsetinib"
"GN","pramipexole"
"GN","pramlintide"
"GN","prasugrel"
"GN","pravastatin"
"GN","praziquantel"
"GN","prazosin"
"GN","predniSONE"
"GN","prednisoLONE"
"GN","pretomanid"
"GN","prilocaine"
"GN","primaquine"
"GN","primidone"
"GN","procainamide"
"GN","procarbazine"
"GN","prochlorperazine"
"GN","progesterone"
"GN","proguanil"
"GN","promethazine"
"GN","propafenone"
"GN","propantheline"
"GN","propofol"
"GN","propoxyphene"
"GN","propranolol"
"GN","propylthiouracil"
"GN","protamine"
"GN","protein C"
"GN","protriptyline"
"GN","prucalopride"
"GN","pseudoephedrine"
"GN","pyRIDostigmine"
"GN","pyrazinamide"
"GN","pyridoxine"
"GN","pyrimethamine"
"GN","quazepam"
"GN","quiNIDine"
"GN","quiNINE"
"GN","quinapril"
"GN","rOPINIRole"
"GN","raNITIdine"
"GN","raloxifene"
"GN","raltegravir"
"GN","ramelteon"
"GN","ramipril"
"GN","ramucirumab"
"GN","ranolazine"
"GN","rasagiline"
"GN","rasburicase"
"GN","ravulizumab"
"GN","regadenoson"
"GN","regorafenib"
"GN","relatlimab"
"GN","relugolix"
"GN","remdesivir"
"GN","remifentanil"
"GN","repaglinide"
"GN","reserpine"
"GN","reslizumab"
"GN","retifanlimab"
"GN","revefenacin"
"GN","rezafungin"
"GN","riMANTAdine"
"GN","riTUXimab"
"GN","ribavirin"
"GN","ribociclib"
"GN","rifAMPin"
"GN","rifAXIMin"
"GN","rifabutin"
"GN","rifamycin"
"GN","rifapentine"
"GN","rilpivirine"
"GN","riluzole"
"GN","rimabotulinumtoxinB"
"GN","rimegepant"
"GN","riociguat"
"GN","ripretinib"
"GN","risankizumab"
"GN","risdiplam"
"GN","risperiDONE"
"GN","ritonavir"
"GN","rivaroxaban"
"GN","rivastigmine"
"GN","rizatriptan"
"GN","rocuronium"
"GN","roflumilast"
"GN","rolapitant"
"GN","romiDEPsin"
"GN","romiPLOStim"
"GN","ropeginterferon alfa-2b"
"GN","rosiglitazone"
"GN","rosuvastatin"
"GN","rotigotine"
"GN","rozanolixizumab"
"GN","rucaparib"
"GN","ruxolitinib"
"GN","sacrosidase"
"GN","safinamide"
"GN","salmeterol"
"GN","samidorphan"
"GN","sapropterin"
"GN","saquinavir"
"GN","sarecycline"
"GN","sargramostim"
"GN","sarilumab"
"GN","scopolamine"
"GN","sebelipase alfa"
"GN","secnidazole"
"GN","secretin"
"GN","secukinumab"
"GN","segesterone"
"GN","selegiline"
"GN","selexipag"
"GN","selinexor"
"GN","selpercatinib"
"GN","selumetinib"
"GN","semaglutide"
"GN","sertraline"
"GN","setmelanotide"
"GN","sevelamer"
"GN","sevoflurane"
"GN","sildenafil"
"GN","silodosin"
"GN","siltuximab"
"GN","simvastatin"
"GN","sincalide"
"GN","siponimod"
"GN","sipuleucel-T"
"GN","sirolimus"
"GN","sodium ferric gluconate complex"
"GN","sodium pertechnetate (Tc-99m)"
"GN","sodium polystyrene sulfonate"
"GN","sofosbuvir"
"GN","solifenacin"
"GN","solriamfetol"
"GN","somatropin"
"GN","sonidegib"
"GN","sotagliflozin"
"GN","sotalol"
"GN","sparsentan"
"GN","spesolimab"
"GN","spironolactone"
"GN","stavudine"
"GN","streptomycin"
"GN","streptozocin"
"GN","succimer"
"GN","succinylcholine"
"GN","sucralfate"
"GN","sulbactam"
"GN","sulfADIAZINE"
"GN","sulfaSALAzine"
"GN","sulfamethoxazole"
"GN","sulfiSOXAZOLE"
"GN","sulfur hexafluoride"
"GN","sulindac"
"GN","sutimlimab"
"GN","suvorexant"
"GN","tadalafil"
"GN","tagraxofusp"
"GN","talazoparib"
"GN","taliglucerase alfa"
"GN","tamoxifen"
"GN","tamsulosin"
"GN","tapentadol"
"GN","tasimelteon"
"GN","tazemetostat"
"GN","tazobactam"
"GN","tebentafusp"
"GN","tecovirimat"
"GN","tedizolid"
"GN","teduglutide"
"GN","tegaserod"
"GN","telavancin"
"GN","telithromycin"
"GN","telmisartan"
"GN","temazepam"
"GN","temozolomide"
"GN","temsirolimus"
"GN","tenapanor"
"GN","tepotinib"
"GN","teprotumumab"
"GN","terazosin"
"GN","terbinafine"
"GN","teriflunomide"
"GN","teriparatide"
"GN","terlipressin"
"GN","tesamorelin"
"GN","testosterone"
"GN","tetanus toxoid"
"GN","tetrabenazine"
"GN","tetracaine"
"GN","tetracycline"
"GN","tezepelumab"
"GN","thiabendazole"
"GN","thioridazine"
"GN","thiotepa"
"GN","thiothixene"
"GN","thyrotropin alfa"
"GN","tiZANidine"
"GN","tiaGABine"
"GN","ticagrelor"
"GN","ticarcillin"
"GN","ticlopidine"
"GN","tigecycline"
"GN","tildrakizumab"
"GN","tinidazole"
"GN","tinzaparin"
"GN","tiopronin"
"GN","tiotropium"
"GN","tipiracil"
"GN","tipranavir"
"GN","tirofiban"
"GN","tirzepatide"
"GN","tisagenlecleucel"
"GN","tivozanib"
"GN","tobramycin"
"GN","tocilizumab"
"GN","tofacitinib"
"GN","tofersen"
"GN","tolcapone"
"GN","tolmetin"
"GN","tolterodine"
"GN","tolvaptan"
"GN","topotecan"
"GN","toremifene"
"GN","toripalimab"
"GN","torsemide"
"GN","traMADol"
"GN","traZODone"
"GN","trabectedin"
"GN","tralokinumab"
"GN","trametinib"
"GN","trandolapril"
"GN","tranexamic acid"
"GN","tranylcypromine"
"GN","trastuzumab"
"GN","travoprost ophthalmic"
"GN","tremelimumab"
"GN","treprostinil"
"GN","tretinoin"
"GN","triamcinolone"
"GN","triamterene"
"GN","triazolam"
"GN","triclabendazole"
"GN","trientine"
"GN","trifluoperazine"
"GN","trifluridine"
"GN","triheptanoin"
"GN","trilaciclib"
"GN","trimethobenzamide"
"GN","trimethoprim"
"GN","trimipramine"
"GN","triptorelin"
"GN","trospium"
"GN","tuberculin purified protein derivative"
"GN","tucatinib"
"GN","typhoid vaccine, live"
"GN","ublituximab"
"GN","ubrogepant"
"GN","ulipristal"
"GN","umeclidinium"
"GN","upadacitinib"
"GN","uridine"
"GN","urokinase"
"GN","ursodiol"
"GN","ustekinumab"
"GN","vaborbactam"
"GN","vaccinia immune globulin"
"GN","valACYclovir"
"GN","valGANciclovir"
"GN","valbenazine"
"GN","valproic acid"
"GN","valsartan"
"GN","vancomycin"
"GN","vandetanib"
"GN","vardenafil"
"GN","varenicline"
"GN","vecuronium"
"GN","vedolizumab"
"GN","velaglucerase alfa"
"GN","velpatasvir"
"GN","vemurafenib"
"GN","venetoclax"
"GN","venlafaxine"
"GN","verapamil"
"GN","vericiguat"
"GN","verteporfin"
"GN","vestronidase alfa"
"GN","vibegron"
"GN","vigabatrin"
"GN","vilanterol"
"GN","viloxazine"
"GN","vinBLAStine"
"GN","vinCRIStine"
"GN","vinorelbine"
"GN","vismodegib"
"GN","vitamin A"
"GN","voclosporin"
"GN","vorapaxar"
"GN","voriconazole"
"GN","vorinostat"
"GN","vosoritide"
"GN","voxelotor"
"GN","voxilaprevir"
"GN","vutrisiran"
"GN","warfarin"
"GN","xenon Xe-133"
"GN","zafirlukast"
"GN","zaleplon"
"GN","zanamivir"
"GN","zanubrutinib"
"GN","zavegepant"
"GN","ziconotide"
"GN","zidovudine"
"GN","zileuton"
"GN","ziprasidone"
"GN","zolpidem"
"GN","zonisamide"
"GN","zuranolone"
"IN","13C-urea"
"IN","17 beta-estradiol"
"IN","17-alpha-hydroxyprogesterone"
"IN","2(2N-4tri-fl-m-benz)1,3-cyclohexanedione"
"IN","2,2'-Dibenzothiazyl disulfide"
"IN","2,2'-dithiobisbenzothiazole"
"IN","2,2-bis(4-glycidyloxyphenyl)propane"
"IN","2-mercaptobenzothiazole"
"IN","2-mercaptoethanesulfonic acid"
"IN","3,4 DIAMINOPYRIDINE"
"IN","4-(Isopropylamino)diphenylamine"
"IN","4-aminobenzoic acid"
"IN","4-phenylenediamine"
"IN","5-chloro-2-methyl-4-isothiazolin-3-one"
"IN","6-aminocaproic acid"
"IN","ABACAVIR"
"IN","ABALOPARATIDE"
"IN","ABATACEPT"
"IN","ABEMACICLIB"
"IN","ABIRATERONE"
"IN","ABOBOTULINUMTOXINA"
"IN","ABROCITINIB"
"IN","ACALABRUTINIB"
"IN","ACARBOSE"
"IN","ACEBUTOLOL"
"IN","ACETAZOLAMIDE"
"IN","ACETOHYDROXAMIC ACID"
"IN","ACETYLCHOLINE"
"IN","ACETYLCYSTEINE"
"IN","ACITRETIN"
"IN","ACLIDINIUM"
"IN","ACRIVASTINE"
"IN","ACYCLOVIR"
"IN","ADALIMUMAB"
"IN","ADALIMUMAB-BWWD"
"IN","ADAPALENE"
"IN","ADEFOVIR"
"IN","ADENOSINE"
"IN","ADUCANUMAB"
"IN","AFATINIB"
"IN","AFLIBERCEPT"
"IN","AGALSIDASE BETA"
"IN","ALBENDAZOLE"
"IN","ALBUMIN,HUMAN"
"IN","ALBUMIN,IODINATED I-125 SERUM"
"IN","ALBUMIN,IODINATED SERUM,I-125"
"IN","ALBUTEROL"
"IN","ALCAFTADINE"
"IN","ALCLOMETASONE"
"IN","ALCOHOL,BENZYL"
"IN","ALDESLEUKIN"
"IN","ALECTINIB"
"IN","ALEMTUZUMAB"
"IN","ALFENTANIL"
"IN","ALFUZOSIN"
"IN","ALGLUCOSIDASE ALFA"
"IN","ALIROCUMAB"
"IN","ALISKIREN"
"IN","ALITRETINOIN"
"IN","ALLOPURINOL"
"IN","ALMOTRIPTAN"
"IN","ALOGLIPTIN"
"IN","ALOSETRON"
"IN","ALPHA-1-PROTEINASE INHIBITOR,HUMAN"
"IN","ALPRAZOLAM"
"IN","ALPROSTADIL"
"IN","AMANTADINE"
"IN","AMBRISENTAN"
"IN","AMCINONIDE"
"IN","AMIFAMPRIDINE"
"IN","AMIKACIN"
"IN","AMILORIDE"
"IN","AMINOCAPROIC ACID"
"IN","AMINOLEVULINIC ACID"
"IN","AMIODARONE"
"IN","AMISULPRIDE"
"IN","AMITRIPTYLINE"
"IN","AMLODIPINE"
"IN","AMMONIA N-13"
"IN","AMMONIUM LACTATE"
"IN","AMOXAPINE"
"IN","AMPHETAMINE"
"IN","AMPHOTERICIN B"
"IN","AMPICILLIN"
"IN","AMPRENAVIR"
"IN","ANAGRELIDE"
"IN","ANAKINRA"
"IN","ANASTROZOLE"
"IN","ANGIOTENSIN II"
"IN","ANIDULAFUNGIN"
"IN","ANIFROLUMAB"
"IN","ANTI-INHIBITOR COAGULANT COMPLEX"
"IN","ANTIHEMOPHILIC FACTOR,HUMAN"
"IN","ANTIHEMOPHILIC FACTOR,RECOMBINANT"
"IN","ANTIINHIBITOR COAGULANT COMPLEX"
"IN","ANTIVENIN,LATRODECTUS MACTANS"
"IN","APIXABAN"
"IN","APOMORPHINE"
"IN","APRACLONIDINE"
"IN","APREMILAST"
"IN","APREPITANT"
"IN","APROTININ"
"IN","ARFORMOTEROL"
"IN","ARGATROBAN"
"IN","ARIPIPRAZOLE"
"IN","ARTEMETHER"
"IN","ARTICAINE"
"IN","ASCORBIC ACID"
"IN","ASENAPINE"
"IN","ASFOTASE ALFA"
"IN","ASPARAGINASE"
"IN","ASPIRIN"
"IN","ATAZANAVIR"
"IN","ATENOLOL"
"IN","ATEZOLIZUMAB"
"IN","ATOGEPANT"
"IN","ATOMOXETINE"
"IN","ATORVASTATIN"
"IN","ATOVAQUONE"
"IN","ATRACURIUM"
"IN","ATROPINE"
"IN","AVACINCAPTAD PEGOL"
"IN","AVACOPAN"
"IN","AVALGLUCOSIDASE ALFA"
"IN","AVANAFIL"
"IN","AVAPRITINIB"
"IN","AVELUMAB"
"IN","AVIBACTAM"
"IN","AXICABTAGENE CILOLEUCEL"
"IN","AXITINIB"
"IN","AZACITIDINE"
"IN","AZATHIOPRINE"
"IN","AZELASTINE"
"IN","AZILSARTAN"
"IN","AZITHROMYCIN"
"IN","AZTREONAM"
"IN","Abacavir"
"IN","Abaloparatide"
"IN","Abatacept"
"IN","Abemaciclib"
"IN","Abiraterone"
"IN","AbobotulinumA"
"IN","Abrocitinib"
"IN","Acalabrutinib"
"IN","Acarbose"
"IN","Acebutolol"
"IN","Acetazolamide"
"IN","Acetohydroxamic Acid"
"IN","Acetohydroxamic acid"
"IN","Acetylcholine"
"IN","Acetylcysteine"
"IN","Acetylsalicylic acid"
"IN","Acitretin"
"IN","Aclidinium"
"IN","Acrivastine"
"IN","Acyclovir"
"IN","Adalimumab"
"IN","Adapalene"
"IN","Adefovir"
"IN","Adenosine"
"IN","Aducanumab"
"IN","Afatinib"
"IN","Aflibercept"
"IN","Agalsidase Beta"
"IN","Agalsidase beta"
"IN","Agkistrodon piscivorus antivenin"
"IN","Albendazole"
"IN","Albumin Human"
"IN","Albumin human"
"IN","Albumin iodinated I-125 serum"
"IN","Albuterol"
"IN","Alcaftadine"
"IN","Alclometasone"
"IN","Aldesleukin"
"IN","Alectinib"
"IN","Alemtuzumab"
"IN","Alendronic Acid"
"IN","Alendronic acid"
"IN","Alfentanil"
"IN","Alfuzosin"
"IN","Alglucosidase Alfa"
"IN","Alglucosidase alfa"
"IN","Alglucosidase alpha"
"IN","Alirocumab"
"IN","Aliskiren"
"IN","Alitretinoin"
"IN","Allopurinol"
"IN","Almotriptan"
"IN","Alogliptin"
"IN","Alosetron"
"IN","Alpha-1-Proteinase Inhibitor (Human)"
"IN","Alpha-1-proteinase inhibitor"
"IN","Alprazolam"
"IN","Alprostadil"
"IN","Amantadine"
"IN","Ambrisentan"
"IN","Amcinonide"
"IN","Amifampridine"
"IN","Amikacin"
"IN","Amiloride"
"IN","Aminobenzoic Acid"
"IN","Aminobenzoic acid"
"IN","Aminocaproic Acid"
"IN","Aminocaproic acid"
"IN","Aminolevulinic Acid"
"IN","Aminolevulinic acid"
"IN","Amiodarone"
"IN","Amisulpride"
"IN","Amitriptyline"
"IN","Amlodipine"
"IN","Ammonia N-13"
"IN","Ammonium Lactate"
"IN","Ammonium lactate"
"IN","Amoxapine"
"IN","Amphetamine"
"IN","Amphotericin B"
"IN","Ampicillin"
"IN","Amprenavir"
"IN","Anagrelide"
"IN","Anakinra"
"IN","Anakinra (E. coli)"
"IN","Anastrozole"
"IN","Angiotensin II"
"IN","Anhydrous Citric Acid"
"IN","Anidulafungin"
"IN","Anifrolumab"
"IN","Ansuvimab"
"IN","Anti-Inhibitor Coagulant Complex (Human)"
"IN","Anti-Thymocyte Immune Globulin (Equine)"
"IN","Anti-Thymocyte Immune Globulin (Rabbit)"
"IN","Anti-inhibitor coagulant complex"
"IN","Antihemophilic Factor VIII (Pooled Human Plasma), Double Viral Inactivation"
"IN","Antihemophilic factor human"
"IN","Antihemophilic factor, human recombinant"
"IN","Antilymphocyte immunoglobulin (horse)"
"IN","Antithymocyte immunoglobulin (rabbit)"
"IN","Apixaban"
"IN","Apomorphine"
"IN","Apraclonidine"
"IN","Apremilast"
"IN","Aprepitant"
"IN","Aprotinin"
"IN","Aprotinin (Bovine)"
"IN","Arformoterol"
"IN","Argatroban"
"IN","Aripiprazole"
"IN","Artemether"
"IN","Articaine"
"IN","Ascorbic Acid"
"IN","Ascorbic acid"
"IN","Asenapine"
"IN","Asfotase alfa"
"IN","Asparaginase"
"IN","Aspirin"
"IN","Atazanavir"
"IN","Atenolol"
"IN","Atezolizumab"
"IN","Atogepant"
"IN","Atomoxetine"
"IN","Atorvastatin"
"IN","Atovaquone"
"IN","Atracurium"
"IN","Atropine"
"IN","Avacincaptad Pegol"
"IN","Avacincaptad pegol"
"IN","Avacopan"
"IN","Avalglucosidase Alfa"
"IN","Avalglucosidase alfa"
"IN","Avanafil"
"IN","Avapritinib"
"IN","Avelumab"
"IN","Avibactam"
"IN","Axicabtagene Ciloleucel"
"IN","Axicabtagene ciloleucel"
"IN","Axitinib"
"IN","Azacitidine"
"IN","Azathioprine"
"IN","Azelastine"
"IN","Azilsartan"
"IN","Azithromycin"
"IN","Aztreonam"
"IN","BACILLUS CALMETTE-GUERIN,TICE VACCINE"
"IN","BACLOFEN"
"IN","BALOXAVIR"
"IN","BALSALAZIDE"
"IN","BARICITINIB"
"IN","BARIUM SULFATE"
"IN","BASILIXIMAB"
"IN","BAZEDOXIFENE"
"IN","BCG (Bacillus Calmette-Guerin) live"
"IN","BCG, live, Tice strain"
"IN","BECAPLERMIN"
"IN","BECLOMETHASONE"
"IN","BEDAQUILINE"
"IN","BELATACEPT"
"IN","BELIMUMAB"
"IN","BELINOSTAT"
"IN","BELZUTIFAN"
"IN","BEMPEDOIC ACID"
"IN","BENAZEPRIL"
"IN","BENDAMUSTINE"
"IN","BENDROFLUMETHIAZIDE"
"IN","BENRALIZUMAB"
"IN","BENZOCAINE"
"IN","BENZOIC ACID"
"IN","BENZONATATE"
"IN","BENZPHETAMINE"
"IN","BENZTROPINE"
"IN","BENZYL ALCOHOL"
"IN","BEPOTASTINE"
"IN","BERACTANT"
"IN","BEROTRALSTAT"
"IN","BESIFLOXACIN"
"IN","BETAINE"
"IN","BETAMETHASONE"
"IN","BETAXOLOL"
"IN","BETHANECHOL"
"IN","BEVACIZUMAB"
"IN","BEXAGLIFLOZIN"
"IN","BEXAROTENE"
"IN","BICALUTAMIDE"
"IN","BIMATOPROST"
"IN","BISACODYL"
"IN","BISMUTH SUBSALICYLATE"
"IN","BISOPROLOL"
"IN","BIVALIRUDIN"
"IN","BLEOMYCIN"
"IN","BLINATUMOMAB"
"IN","BORTEZOMIB"
"IN","BOSUTINIB"
"IN","BOTULINUM TOXIN TYPE A"
"IN","BREMELANOTIDE"
"IN","BRENTUXIMAB VEDOTIN"
"IN","BREXANOLONE"
"IN","BREXPIPRAZOLE"
"IN","BRIGATINIB"
"IN","BRILLIANT BLUE G"
"IN","BRIMONIDINE"
"IN","BRINZOLAMIDE"
"IN","BRODALUMAB"
"IN","BROMFENAC"
"IN","BROMOCRIPTINE"
"IN","BRONOPOL"
"IN","BUDESONIDE"
"IN","BUMETANIDE"
"IN","BUPIVACAINE"
"IN","BUPRENORPHINE"
"IN","BUPROPION"
"IN","BUSULFAN"
"IN","BUTALBITAL"
"IN","BUTENAFINE"
"IN","BUTOCONAZOLE"
"IN","BUTORPHANOL"
"IN","BUTYLPARABEN"
"IN","Bacillus anthracis strain V770-NP1-R antigens"
"IN","Bacillus calmette-guerin substrain tice live antigen"
"IN","Baclofen"
"IN","Baloxavir"
"IN","Balsalazide"
"IN","Balsam Peru"
"IN","Balsam of Peru"
"IN","Baricitinib"
"IN","Barium Sulfate"
"IN","Barium sulfate"
"IN","Basiliximab"
"IN","Basiliximab (Murine)"
"IN","Bazedoxifene"
"IN","Becaplermin"
"IN","Beclomethasone"
"IN","Bedaquiline"
"IN","Belatacept"
"IN","Belimumab"
"IN","Belinostat"
"IN","Belzutifan"
"IN","Bempedoic Acid"
"IN","Bempedoic acid"
"IN","Benazepril"
"IN","Bendamustine"
"IN","Bendroflumethiazide"
"IN","Benralizumab"
"IN","Benzatropine"
"IN","Benzocaine"
"IN","Benzoic Acid"
"IN","Benzoic acid"
"IN","Benzonatate"
"IN","Benzphetamine"
"IN","Benztropine"
"IN","Benzyl Alcohol"
"IN","Benzyl alcohol"
"IN","Benzylparaben"
"IN","Benzylpenicillin"
"IN","Bepotastine"
"IN","Beractant"
"IN","Beractant (Bovine)"
"IN","Berotralstat"
"IN","Besifloxacin"
"IN","Betaine"
"IN","Betaine, Anhydrous"
"IN","Betamethasone"
"IN","Betaxolol"
"IN","Bethanechol"
"IN","Bevacizumab"
"IN","Bexagliflozin"
"IN","Bexarotene"
"IN","Bicalutamide"
"IN","Bimatoprost"
"IN","Bisacodyl"
"IN","Bismuth Subsalicylate"
"IN","Bismuth subsalicylate"
"IN","Bisoprolol"
"IN","Bisphenol A diglycidyl ether"
"IN","Bivalirudin"
"IN","Black Widow Antivenin (Latrodectus Mactans) (Equine)"
